exp_id,algorithm,map_name,success_rate,reward_schedule,agent_seed,env_seed,map_seed,hyperparams_json,total_train_time_s,n_train_episodes,n_train_iterations,eval_success_rate,eval_mean_reward,eval_mean_steps,eval_termination_goal_pct,eval_termination_hole_pct,eval_truncation_pct,eval_policy_agreement_vi,n_state_action_visited_pct,final_q_diff_l_inf
exp_stochasticity_8x8_sr1,Value Iteration,8x8,1.0,"(1, 0, 0)",42,42,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.010219573974609375,2000,15,100.0,1.0,14.0,100.0,0.0,0.0,100.0,,
exp_stochasticity_8x8_sr1,Value Iteration,8x8,1.0,"(1, 0, 0)",123,123,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.00703740119934082,2000,15,100.0,1.0,14.0,100.0,0.0,0.0,100.0,,
exp_stochasticity_8x8_sr1,Value Iteration,8x8,1.0,"(1, 0, 0)",7,7,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.006277561187744141,2000,15,100.0,1.0,14.0,100.0,0.0,0.0,100.0,,
exp_stochasticity_8x8_sr1,Value Iteration,8x8,1.0,"(1, 0, 0)",256,256,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.006201982498168945,2000,15,100.0,1.0,14.0,100.0,0.0,0.0,100.0,,
exp_stochasticity_8x8_sr1,Value Iteration,8x8,1.0,"(1, 0, 0)",999,999,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.0066051483154296875,2000,15,100.0,1.0,14.0,100.0,0.0,0.0,100.0,,
exp_stochasticity_8x8_sr1,REINFORCE,8x8,1.0,"(1, 0, 0)",42,42,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",2.4909167289733887,2000,,0.0,0.0,100.0,0.0,0.0,100.0,34.375,,
exp_stochasticity_8x8_sr1,REINFORCE,8x8,1.0,"(1, 0, 0)",123,123,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",2.4271442890167236,2000,,0.0,0.0,100.0,0.0,0.0,100.0,35.9375,,
exp_stochasticity_8x8_sr1,REINFORCE,8x8,1.0,"(1, 0, 0)",7,7,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",2.4060592651367188,2000,,0.0,0.0,100.0,0.0,0.0,100.0,37.5,,
exp_stochasticity_8x8_sr1,REINFORCE,8x8,1.0,"(1, 0, 0)",256,256,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",2.249554395675659,2000,,0.0,0.0,100.0,0.0,0.0,100.0,17.1875,,
exp_stochasticity_8x8_sr1,REINFORCE,8x8,1.0,"(1, 0, 0)",999,999,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",2.397305965423584,2000,,0.0,0.0,100.0,0.0,0.0,100.0,34.375,,
exp_stochasticity_8x8_sr1,Q-Learning,8x8,1.0,"(1, 0, 0)",42,42,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",2.1887354850769043,2000,,0.0,0.0,100.0,0.0,0.0,100.0,17.1875,0.0,1.0
exp_stochasticity_8x8_sr1,Q-Learning,8x8,1.0,"(1, 0, 0)",123,123,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",2.218653678894043,2000,,0.0,0.0,100.0,0.0,0.0,100.0,17.1875,0.0,1.0
exp_stochasticity_8x8_sr1,Q-Learning,8x8,1.0,"(1, 0, 0)",7,7,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",2.301076650619507,2000,,0.0,0.0,100.0,0.0,0.0,100.0,17.1875,0.0,1.0
exp_stochasticity_8x8_sr1,Q-Learning,8x8,1.0,"(1, 0, 0)",256,256,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",2.1990673542022705,2000,,0.0,0.0,100.0,0.0,0.0,100.0,17.1875,0.0,1.0
exp_stochasticity_8x8_sr1,Q-Learning,8x8,1.0,"(1, 0, 0)",999,999,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",2.2277989387512207,2000,,0.0,0.0,100.0,0.0,0.0,100.0,17.1875,0.0,1.0
exp_stochasticity_8x8_sr1,Model Based,8x8,1.0,"(1, 0, 0)",42,42,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.014757394790649414,2000,1,0.0,0.0,100.0,0.0,0.0,100.0,17.1875,100.0,
exp_stochasticity_8x8_sr1,Model Based,8x8,1.0,"(1, 0, 0)",123,123,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.012356042861938477,2000,1,0.0,0.0,100.0,0.0,0.0,100.0,17.1875,100.0,
exp_stochasticity_8x8_sr1,Model Based,8x8,1.0,"(1, 0, 0)",7,7,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.011033058166503906,2000,1,0.0,0.0,100.0,0.0,0.0,100.0,17.1875,100.0,
exp_stochasticity_8x8_sr1,Model Based,8x8,1.0,"(1, 0, 0)",256,256,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.010535955429077148,2000,1,0.0,0.0,100.0,0.0,0.0,100.0,17.1875,100.0,
exp_stochasticity_8x8_sr1,Model Based,8x8,1.0,"(1, 0, 0)",999,999,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.010242223739624023,2000,1,0.0,0.0,100.0,0.0,0.0,100.0,17.1875,100.0,
