exp_id,algorithm,map_name,success_rate,reward_schedule,agent_seed,env_seed,map_seed,hyperparams_json,total_train_time_s,n_train_episodes,n_train_iterations,eval_success_rate,eval_mean_reward,eval_mean_steps,eval_termination_goal_pct,eval_termination_hole_pct,eval_truncation_pct,eval_policy_agreement_vi,n_state_action_visited_pct,final_q_diff_l_inf
exp_scaling_fixed_12x12,Value Iteration,12x12,0.3333333333333333,"(1, 0, 0)",42,42,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",0.2364494800567627,2000,235,18.5,0.195,92.33,18.5,11.700000000000001,69.8,100.0,,
exp_scaling_fixed_12x12,Value Iteration,12x12,0.3333333333333333,"(1, 0, 0)",123,123,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",0.24765968322753906,2000,235,21.3,0.22,92.309,21.3,10.5,68.2,100.0,,
exp_scaling_fixed_12x12,Value Iteration,12x12,0.3333333333333333,"(1, 0, 0)",7,7,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",0.254364013671875,2000,235,21.0,0.218,92.711,21.0,9.3,69.69999999999999,100.0,,
exp_scaling_fixed_12x12,REINFORCE,12x12,0.3333333333333333,"(1, 0, 0)",42,42,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",1.939223289489746,2000,,0.0,0.0,53.256,0.0,82.1,17.9,,,
exp_scaling_fixed_12x12,REINFORCE,12x12,0.3333333333333333,"(1, 0, 0)",123,123,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",1.9206831455230713,2000,,0.0,0.0,52.674,0.0,82.8,17.2,,,
exp_scaling_fixed_12x12,REINFORCE,12x12,0.3333333333333333,"(1, 0, 0)",7,7,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",2.0078392028808594,2000,,0.0,0.0,53.856,0.0,82.3,17.7,,,
exp_scaling_fixed_12x12,Q-Learning,12x12,0.3333333333333333,"(1, 0, 0)",42,42,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",1.5098729133605957,2000,,0.0,0.0,54.724,0.0,80.80000000000001,19.2,,0.0,
exp_scaling_fixed_12x12,Q-Learning,12x12,0.3333333333333333,"(1, 0, 0)",123,123,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",1.3626558780670166,2000,,0.0,0.0,52.372,0.0,83.0,17.0,,0.0,
exp_scaling_fixed_12x12,Q-Learning,12x12,0.3333333333333333,"(1, 0, 0)",7,7,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",1.3242733478546143,2000,,0.0,0.0,53.003,0.0,83.39999999999999,16.6,,0.0,
exp_scaling_fixed_12x12,Model Based,12x12,0.3333333333333333,"(1, 0, 0)",42,42,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",0.016421794891357422,2000,1,0.0,0.0,53.356,0.0,81.8,18.2,,100.0,
