exp_id,algorithm,map_name,success_rate,reward_schedule,agent_seed,env_seed,map_seed,hyperparams_json,total_train_time_s,n_train_episodes,n_train_iterations,eval_success_rate,eval_mean_reward,eval_mean_steps,eval_termination_goal_pct,eval_termination_hole_pct,eval_truncation_pct,eval_policy_agreement_vi,n_state_action_visited_pct,final_q_diff_l_inf
exp_stochasticity_4x4_sr0p333,Value Iteration,4x4,0.3333333333333333,"(1, 0, 0)",42,42,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.029216766357421875,2000,228,72.1,0.724,44.03,72.1,16.400000000000002,11.5,100.0,,
exp_stochasticity_4x4_sr0p333,Value Iteration,4x4,0.3333333333333333,"(1, 0, 0)",123,123,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.02314615249633789,2000,228,74.3,0.745,43.951,74.3,16.400000000000002,9.3,100.0,,
exp_stochasticity_4x4_sr0p333,Value Iteration,4x4,0.3333333333333333,"(1, 0, 0)",7,7,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.025765419006347656,2000,228,73.8,0.738,43.979,73.8,17.2,9.0,100.0,,
exp_stochasticity_4x4_sr0p333,Value Iteration,4x4,0.3333333333333333,"(1, 0, 0)",256,256,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.022453784942626953,2000,228,73.5,0.736,45.066,73.5,16.400000000000002,10.100000000000001,100.0,,
exp_stochasticity_4x4_sr0p333,Value Iteration,4x4,0.3333333333333333,"(1, 0, 0)",999,999,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.025040388107299805,2000,228,71.5,0.715,44.647,71.5,16.8,11.700000000000001,100.0,,
exp_stochasticity_4x4_sr0p333,REINFORCE,4x4,0.3333333333333333,"(1, 0, 0)",42,42,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.6446330547332764,2000,,15.8,0.158,11.002,15.8,84.2,0.0,68.75,,
exp_stochasticity_4x4_sr0p333,REINFORCE,4x4,0.3333333333333333,"(1, 0, 0)",123,123,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.6079680919647217,2000,,8.3,0.083,8.301,8.3,91.7,0.0,56.25,,
exp_stochasticity_4x4_sr0p333,REINFORCE,4x4,0.3333333333333333,"(1, 0, 0)",7,7,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.5787620544433594,2000,,24.0,0.24,21.729,24.0,75.9,0.1,62.5,,
exp_stochasticity_4x4_sr0p333,REINFORCE,4x4,0.3333333333333333,"(1, 0, 0)",256,256,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.6639845371246338,2000,,8.9,0.089,14.969,8.9,91.10000000000001,0.0,68.75,,
exp_stochasticity_4x4_sr0p333,REINFORCE,4x4,0.3333333333333333,"(1, 0, 0)",999,999,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.5996417999267578,2000,,4.3,0.043,8.355,4.3,95.7,0.0,62.5,,
