exp_id,algorithm,map_name,success_rate,reward_schedule,agent_seed,env_seed,map_seed,hyperparams_json,total_train_time_s,n_train_episodes,n_train_iterations,eval_success_rate,eval_mean_reward,eval_mean_steps,eval_termination_goal_pct,eval_termination_hole_pct,eval_truncation_pct,eval_policy_agreement_vi,n_state_action_visited_pct,final_q_diff_l_inf
exp_scaling_scaled_12x12,Value Iteration,12x12,0.3333333333333333,"(1, 0, 0)",42,42,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 45000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",0.24648118019104004,18000,235,18.5,0.195,92.33,18.5,11.700000000000001,69.8,100.0,,
exp_scaling_scaled_12x12,Value Iteration,12x12,0.3333333333333333,"(1, 0, 0)",123,123,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 45000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",0.27315211296081543,18000,235,21.3,0.22,92.309,21.3,10.5,68.2,100.0,,
exp_scaling_scaled_12x12,Value Iteration,12x12,0.3333333333333333,"(1, 0, 0)",7,7,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 45000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",0.34094882011413574,18000,235,21.0,0.218,92.711,21.0,9.3,69.69999999999999,100.0,,
exp_scaling_scaled_12x12,REINFORCE,12x12,0.3333333333333333,"(1, 0, 0)",42,42,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 45000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",18.547770738601685,18000,,0.1,0.001,63.146,0.1,73.9,26.0,,,
exp_scaling_scaled_12x12,REINFORCE,12x12,0.3333333333333333,"(1, 0, 0)",123,123,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 45000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",17.83117961883545,18000,,0.0,0.0,54.802,0.0,81.5,18.5,,,
exp_scaling_scaled_12x12,REINFORCE,12x12,0.3333333333333333,"(1, 0, 0)",7,7,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 45000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",17.469048023223877,18000,,0.0,0.0,51.169,0.0,87.0,13.0,,,
exp_scaling_scaled_12x12,Q-Learning,12x12,0.3333333333333333,"(1, 0, 0)",42,42,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 45000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",10.795414447784424,18000,,0.0,0.0,52.866,0.0,84.2,15.8,,0.0,
exp_scaling_scaled_12x12,Q-Learning,12x12,0.3333333333333333,"(1, 0, 0)",123,123,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 45000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",10.588998079299927,18000,,0.0,0.0,54.267,0.0,80.30000000000001,19.7,,0.0,
exp_scaling_scaled_12x12,Q-Learning,12x12,0.3333333333333333,"(1, 0, 0)",7,7,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 45000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",10.964150428771973,18000,,0.0,0.0,53.488,0.0,83.0,17.0,,0.0,
exp_scaling_scaled_12x12,Model Based,12x12,0.3333333333333333,"(1, 0, 0)",42,42,99,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 45000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 576, ""theta_convergence"": 1e-06}",0.013051271438598633,18000,1,0.0,0.0,53.356,0.0,81.8,18.2,,100.0,
