exp_id,algorithm,map_name,success_rate,reward_schedule,agent_seed,env_seed,map_seed,hyperparams_json,total_train_time_s,n_train_episodes,n_train_iterations,eval_success_rate,eval_mean_reward,eval_mean_steps,eval_termination_goal_pct,eval_termination_hole_pct,eval_truncation_pct,eval_policy_agreement_vi,n_state_action_visited_pct,final_q_diff_l_inf
exp_scaling_scaled_8x8,Value Iteration,8x8,0.3333333333333333,"(1, 0, 0)",42,42,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 20000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.13347721099853516,8000,253,63.5,0.64,72.956,63.5,7.9,28.599999999999998,100.0,,
exp_scaling_scaled_8x8,Value Iteration,8x8,0.3333333333333333,"(1, 0, 0)",123,123,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 20000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.11523199081420898,8000,253,64.0,0.647,72.381,64.0,7.199999999999999,28.799999999999997,100.0,,
exp_scaling_scaled_8x8,Value Iteration,8x8,0.3333333333333333,"(1, 0, 0)",7,7,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 20000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.10516071319580078,8000,253,63.3,0.638,72.278,63.3,7.6,29.099999999999998,100.0,,
exp_scaling_scaled_8x8,Value Iteration,8x8,0.3333333333333333,"(1, 0, 0)",256,256,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 20000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.1099557876586914,8000,253,62.9,0.633,72.43,62.9,8.5,28.599999999999998,100.0,,
exp_scaling_scaled_8x8,Value Iteration,8x8,0.3333333333333333,"(1, 0, 0)",999,999,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 20000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",0.1040956974029541,8000,253,63.2,0.635,72.664,63.2,7.000000000000001,29.799999999999997,100.0,,
exp_scaling_scaled_8x8,REINFORCE,8x8,0.3333333333333333,"(1, 0, 0)",42,42,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 20000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",9.574825525283813,8000,,6.0,0.06,50.855,6.0,85.39999999999999,8.6,54.6875,,
exp_scaling_scaled_8x8,REINFORCE,8x8,0.3333333333333333,"(1, 0, 0)",123,123,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 20000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",9.631175756454468,8000,,7.199999999999999,0.073,46.823,7.199999999999999,80.2,12.6,50.0,,
exp_scaling_scaled_8x8,REINFORCE,8x8,0.3333333333333333,"(1, 0, 0)",7,7,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 20000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",10.3452308177948,8000,,0.8,0.008,35.807,0.8,92.4,6.800000000000001,51.5625,,
exp_scaling_scaled_8x8,REINFORCE,8x8,0.3333333333333333,"(1, 0, 0)",256,256,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 20000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",9.795913219451904,8000,,1.0,0.01,45.532,1.0,86.2,12.8,48.4375,,
exp_scaling_scaled_8x8,REINFORCE,8x8,0.3333333333333333,"(1, 0, 0)",999,999,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 20000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 200, ""theta_convergence"": 1e-06}",10.26618480682373,8000,,8.3,0.083,44.174,8.3,83.3,8.4,57.8125,,
