exp_id,algorithm,map_name,success_rate,reward_schedule,agent_seed,env_seed,map_seed,hyperparams_json,total_train_time_s,n_train_episodes,n_train_iterations,eval_success_rate,eval_mean_reward,eval_mean_steps,eval_termination_goal_pct,eval_termination_hole_pct,eval_truncation_pct,eval_policy_agreement_vi,n_state_action_visited_pct,final_q_diff_l_inf
cal_D2_alpha0p5,Q-Learning,4x4,0.3333333333333333,"(1, 0, 0)",42,42,,"{""epsilon"": 0.8, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.5, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.4679596424102783,2000,,54.400000000000006,0.546,63.256,54.400000000000006,12.1,33.5,93.75,68.75,0.4045327844667944
cal_D2_alpha0p5,Q-Learning,4x4,0.3333333333333333,"(1, 0, 0)",123,123,,"{""epsilon"": 0.8, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.5, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.5342409610748291,2000,,59.599999999999994,0.596,36.554,59.599999999999994,36.199999999999996,4.2,87.5,68.75,0.48155763908084714
cal_D2_alpha0p5,Q-Learning,4x4,0.3333333333333333,"(1, 0, 0)",7,7,,"{""epsilon"": 0.8, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.5, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.47241735458374023,2000,,21.099999999999998,0.211,20.386,21.099999999999998,78.3,0.6,87.5,68.75,0.4729320971046226
cal_D2_alpha0p5,Q-Learning,4x4,0.3333333333333333,"(1, 0, 0)",256,256,,"{""epsilon"": 0.8, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.5, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.5733494758605957,2000,,59.0,0.593,45.522,59.0,32.1,8.9,81.25,68.75,0.35092070294617506
cal_D2_alpha0p5,Q-Learning,4x4,0.3333333333333333,"(1, 0, 0)",999,999,,"{""epsilon"": 0.8, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.5, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.4618692398071289,2000,,67.10000000000001,0.671,42.325,67.10000000000001,24.4,8.5,93.75,68.75,0.3570712205536761
